generation,candidate,sign,success,steps_to_target,time_to_target,distance_traveled,collision_ticks,collision_onsets,reward,initial_distance,final_distance,flipped,ticks,seed
0,0,1,True,88,1.76,18.22049681778836,0,0,15.796271070679389,7.615114941723648,0.9388438710442603,False,88,0
0,0,1,False,,,2.922440836532434,0,0,-1.7636534189559339,10.152347547978732,10.416000966934664,False,150,1
0,0,-1,False,,,37.870376334236745,0,0,-2.2210370464227047,7.615114941723648,8.336151988146364,False,150,0
0,0,-1,False,,,42.380252595840574,0,0,-7.138167157209274,10.152347547978732,15.790514705188016,False,150,1
0,1,1,True,104,2.08,20.99709694344274,0,0,15.623647465058138,7.615114941723648,0.9514674766655131,False,104,0
0,1,1,False,,,33.979241052427234,0,0,-0.5202206668688254,10.152347547978732,9.172568214847562,False,150,1
0,1,-1,False,,,29.619220008844458,0,0,2.890991000950582,7.615114941723648,3.224123940773087,False,150,0
0,1,-1,False,,,26.299266123557352,0,0,2.7885733629350833,10.152347547978732,5.863774185043667,False,150,1
0,2,1,True,67,1.34,17.30591989398283,0,0,16.01040641287552,7.615114941723648,0.9347085288481329,False,67,0
0,2,1,False,,,36.98899068953656,0,0,-0.8724556178217284,10.152347547978732,9.524803165800469,False,150,1
0,2,-1,False,,,46.87247965507391,0,0,-7.480020792413703,7.615114941723648,13.595135734137376,False,150,0
0,2,-1,False,,,47.99296368642952,0,0,-8.994824740595117,10.152347547978732,17.647172288573863,False,150,1
0,3,1,False,,,32.978145653141375,0,0,-2.29469690678739,7.615114941723648,8.409811848511048,False,150,0
0,3,1,False,,,34.61713589402627,0,0,0.22054335584563203,10.152347547978732,8.431804192133106,False,150,1
0,3,-1,False,,,45.21500797838249,0,0,-9.1461605389925,7.615114941723648,15.261275480716177,False,150,0
0,3,-1,False,,,36.326694294436756,0,0,1.2698805899677283,10.152347547978732,7.382466958011018,False,150,1
0,4,1,False,,,41.359351894780566,0,0,-3.230291969730869,7.615114941723648,9.345406911454546,False,150,0
0,4,1,False,,,38.23742161021929,0,0,-4.430009516850225,10.152347547978732,13.082357064828985,False,150,1
0,4,-1,False,,,23.348351364856285,0,0,-0.008864384348716996,7.615114941723648,6.123979326072373,False,150,0
0,4,-1,False,,,28.200398761807556,0,0,-1.8948627450274047,10.152347547978732,10.547210293006142,False,150,1
0,5,1,False,,,29.414173696530472,0,0,-3.0339829087070456,7.615114941723648,9.149097850430698,False,150,0
0,5,1,False,,,35.03004438472491,0,0,2.9318437816604552,10.152347547978732,5.720503766318285,False,150,1
0,5,-1,False,,,50.19911329154916,0,0,-15.92831005817466,7.615114941723648,22.043424999898335,False,150,0
0,5,-1,False,,,44.48497580812217,0,0,-5.610448361177258,10.152347547978732,14.262795909156,False,150,1
0,6,1,False,,,43.2268870454144,0,0,-6.764448430742848,7.615114941723648,12.879563372466514,False,150,0
0,6,1,True,79,1.58,19.612895436290607,0,0,18.648428577708867,10.152347547978732,0.7139189702698675,False,79,1
0,6,-1,False,,,28.774239435732206,0,0,-1.2876754134942066,7.615114941723648,7.402790355217871,False,150,0
0,6,-1,False,,,6.088988684634855,0,0,-3.206634842368132,10.152347547978732,11.858982390346874,False,150,1
0,7,1,True,109,2.18,25.42780589130301,0,0,15.669064203844878,7.615114941723648,0.8560507378787824,False,109,0
0,7,1,False,,,30.736953381001438,0,0,3.2141148921368954,10.152347547978732,5.4382326558418566,False,150,1
0,7,-1,False,,,35.797879090093424,0,0,-0.08052005328020702,7.615114941723648,6.195634995003861,False,150,0
0,7,-1,False,,,36.110246927675966,0,0,-3.9767035838652305,10.152347547978732,12.629051131843967,False,150,1
1,0,1,False,,,32.55386680601047,0,0,-17.55443727351764,7.872305478935019,23.926742752452665,False,150,1000
1,0,1,False,,,15.540687219159128,0,0,-2.8560816323915788,6.294548299982861,7.650629932374446,False,150,1001
1,0,-1,True,34,0.68,9.37431092995932,0,0,16.57290066347265,7.872305478935019,0.9594048154623701,False,34,1000
1,0,-1,False,,,49.621408779362845,0,0,-14.01061432373737,6.294548299982861,18.805162623720257,False,150,1001
1,1,1,True,28,0.56,8.111238744984524,0,0,16.750869209254017,7.872305478935019,0.8414362696810035,False,28,1000
1,1,1,False,,,52.33144522297605,0,0,-25.09685742954824,6.294548299982861,29.891405729531062,False,150,1001
