success,steps_to_target,time_to_target,distance_traveled,collision_ticks,collision_onsets,reward,initial_distance,final_distance,flipped,ticks,seed
True,40,0.8,8.907737828899762,0,0,16.7808389426585,7.993510825064957,0.8126718824064559,False,40,20000000
True,95,1.9000000000000001,22.860670024237667,0,0,17.211021930981264,9.119189125199199,0.9581671942179462,False,95,20000001
True,35,0.7000000000000001,8.313089302692863,0,0,15.456846159112676,6.55992429772596,0.753078138613285,False,35,20000002
True,56,1.12,16.44143032858549,0,0,18.186165557071547,9.445931800142175,0.6997662430706315,False,56,20000003
True,33,0.66,8.387445303953022,0,0,16.296218169783693,7.517713822544156,0.8914956527604647,False,33,20000004
True,66,1.32,17.32016608668945,0,0,16.587676394755334,8.193424596630653,0.9457482018753206,False,66,20000005
True,48,0.96,12.857274618589097,0,0,17.784545566163104,9.156783170103347,0.8922376039402483,False,48,20000006
True,32,0.64,7.714897868112774,0,0,14.524918361918516,5.760341183484346,0.9154228215658304,False,32,20000007
True,71,1.42,20.23852814949321,0,0,16.526878841793536,7.934698796348548,0.6978199545550128,False,71,20000008
True,35,0.7000000000000001,7.794285084508344,0,0,15.705102454704504,6.8294337522612905,0.7743312975567895,False,35,20000009
True,81,1.62,21.285859323357993,0,0,16.75668638456164,8.30886444870778,0.7421780641461462,False,81,20000010
True,41,0.8200000000000001,9.276572651424381,0,0,15.894676787922661,7.154461665732207,0.8497848778095469,False,41,20000011
