tick,x,y,heading,bearing,distance,forward_cmd,turn_cmd,yaw_rate,reward,seed
40,0.9125375923138493,-6.450010434120222,-1.9297020435333252,0.22858281433582306,2.7299320123272097,0.6758112348467895,-0.32333513329107577,-1.2922629117965698,0.4359252700980034,20000006
41,0.6853299835905695,-6.543898139847064,-2.0140883922576904,0.3945116400718689,2.6160062158616255,0.7360814623534084,-0.21065395107639096,-4.219309329986572,0.10392579646558421,20000006
42,0.42589651810956775,-6.7601622411242035,-1.9760135412216187,0.46018677949905396,2.400255765020637,0.8480417403716931,0.11957845346838841,1.9037361145019531,0.20575045084098842,20000006
43,0.5727982301799,-7.029956847245682,-1.8318195343017578,0.2539578080177307,2.1268887948303985,0.9105141862366048,-0.05476948437720092,7.209699630737305,0.2633669701902386,20000006
44,0.6840432254923229,-7.456361021585881,-1.8195624351501465,0.1746431589126587,1.7051135085955287,0.6748718667353426,-0.3237663528064293,0.6128602027893066,0.4117752862348698,20000006
45,0.538721552422987,-7.56770219176825,-1.8261319398880005,0.2673226594924927,1.589204537958228,0.4884373575552123,-0.5016902034964055,-0.32847699522972107,0.10590897063730066,20000006
46,0.48508700573797237,-7.625259947769619,-1.6816657781600952,0.1582922488451004,1.533256367489468,0.9285062320864389,-0.05957759783531402,7.22330379486084,0.045948170468760104,20000006
47,0.5098562239751325,-8.022341708204845,-1.6569775342941284,0.12839217483997345,1.13546226203337,0.8949125276628004,-0.10387223099660059,1.2344160079956055,0.3877941054560978,20000006
48,0.4744643261611395,-8.268452562805523,-1.5962685346603394,0.1189766600728035,0.8922376039402483,0.7649239039303355,-0.22768243607356803,3.0354480743408203,10.233224658093121,20000006
1,0.6406008265085862,-0.012554648131706429,0.02104497142136097,-1.1170921325683594,5.708636885764489,-0.06726727754302714,0.6610647659762985,1.052124261856079,0.041704297719857626,20000007
2,0.7806070853262925,0.00966208341413885,0.00735014071688056,-1.127169132232666,5.665998452897763,0.5700972323230215,0.3969951338465358,-0.6847414970397949,0.03263843286672575,20000007
3,1.006572206470972,0.022133255217445483,-0.08674461394548416,-1.070486307144165,5.582643362136684,0.44597969401614884,0.5420061195696462,-4.704737663269043,0.07335509076107873,20000007
4,1.0994747289162907,-0.12356589657996135,-0.18220026791095734,-0.9799304604530334,5.411957160058377,0.3468829128255562,0.6495560641687215,-4.772782325744629,0.16068620207830686,20000007
5,1.1539688426503132,-0.08311665096051765,-0.2118503302335739,-0.962455153465271,5.427822596614412,0.3679554296817743,0.631244225178397,-1.4825036525726318,-0.025865436556034675,20000007
6,1.5928403537111857,0.17355661112945225,-0.1964433193206787,-1.069314956665039,5.518158318914444,0.39639130379539167,0.6014358950907633,0.7703508138656616,-0.10033572230003183,20000007
7,1.9310115882368095,0.15944167726065406,-0.22948840260505676,-1.0951159000396729,5.412500851235082,0.2467889842337387,0.6956462358525575,-1.6522541046142578,0.0956574676793618,20000007
8,2.0690582397681214,-0.07129504468149053,-0.35092565417289734,-0.9887405037879944,5.1556625035038985,0.20424813295768274,0.7641866803949249,-6.071861743927002,0.24683834773118352,20000007
9,2.1307243218494385,-0.07086712826083195,-0.4038434326648712,-0.9475150108337402,5.142304210317729,0.3012992646328957,0.6975727053391261,-2.645890712738037,0.003358293186169767,20000007
10,2.371563889841736,0.14560758456777712,-0.40482696890830994,-0.9997124075889587,5.308666898491431,0.4208497987104438,0.5781096574171468,-0.04917481541633606,-0.17636268817370238,20000007
11,2.6795722272931126,-0.08277926647869217,-0.5457652807235718,-0.9115749001502991,5.039479525574229,0.47317792661537045,0.48350895169055447,-7.0469160079956055,0.2591873729172025,20000007
12,2.6720470562906766,-0.30436653690896653,-0.7060943245887756,-0.744490385055542,4.8202788319825975,0.3409930642084712,0.6509856840938809,-8.01645278930664,0.20920069359163107,20000007
13,2.740835163257414,-0.40304308909706205,-0.7769878506660461,-0.6855727434158325,4.714403244778622,0.42484742620147686,0.5744217822217225,-3.5446763038635254,0.09587558720397539,20000007
14,2.8489628724617106,-0.559580308261385,-0.833594560623169,-0.6488849520683289,4.548003810511156,0.5208961387153765,0.47850730983915446,-2.830336332321167,0.15639943426746572,20000007
15,3.026831557954319,-0.6930214241277461,-0.8346682190895081,-0.6853910088539124,4.402502694449551,0.48951742684614125,0.5100672183133219,-0.053680457174777985,0.1355011160616051,20000007
16,2.9578685638188644,-0.7714621322991435,-0.9519503116607666,-0.5512763261795044,4.328273572832289,0.4912211142947484,0.5072511873891757,-5.864105701446533,0.06422912161726192,20000007
17,2.948027348344681,-0.9317291321376071,-1.0593534708023071,-0.4389225244522095,4.169087848768383,0.49851333851405355,0.5008325138053206,-5.370157718658447,0.1491857240639065,20000007
18,3.139381560241354,-1.0970792603918536,-1.1270370483398438,-0.41603514552116394,3.994314452523924,0.5054516839526497,0.49408099195498845,-3.384181022644043,0.16477339624445908,20000007
19,3.281840792159551,-1.2260180297922787,-1.0946664810180664,-0.4843428134918213,3.863971033617738,0.48212347087617513,0.5158261989778291,1.6185266971588135,0.12034341890618562,20000007
20,3.3206822534075884,-1.3394236796681334,-1.205141305923462,-0.38447096943855286,3.751099059190224,0.8779103749009388,0.06616144577531413,-5.523735046386719,0.1028719744275144,20000007
21,3.2378516670684823,-1.5409515435504086,-1.3407334089279175,-0.22660991549491882,3.548928357865976,0.7031307755133693,0.2913218864129882,-6.77960729598999,0.19217070132424774,20000007
22,3.09144853858506,-1.9741666326917116,-1.396727204322815,-0.1231909990310669,3.119729087582818,0.5257830466530613,0.4732050044417829,-2.7996888160705566,0.4191992702831582,20000007
23,3.2271064912465017,-2.1177793456776017,-1.364614486694336,-0.1984434723854065,2.972168389358956,0.30481959789597013,0.694184088471536,1.605636477470398,0.13756069822386174,20000007
24,3.3053966390460188,-2.1795328432923657,-1.5016965866088867,-0.088095523416996,2.9108510579546714,0.9208831908323605,0.03543275801915641,-6.8541059494018555,0.051317331404284745,20000007
25,3.2981983125595753,-2.6874892889171336,-1.5462647676467896,-0.04454755038022995,2.4028507757641053,0.7831752123171549,0.19182242877693045,-2.2284088134765625,0.498000282190566,20000007
26,2.995515272591004,-2.925835411348562,-1.699918508529663,0.24623088538646698,2.1789478001740297,0.347910625795389,0.6115510739081446,-7.682689189910889,0.21390297559007565,20000007
27,2.9668787839044723,-3.1732846360408273,-1.6805530786514282,0.2564728260040283,1.937388466735245,0.6095511841055551,0.3817586523071831,0.9682722687721252,0.23155933343878465,20000007
28,3.083860652379449,-3.3796737295103516,-1.7533411979675293,0.27944955229759216,1.7182463036767093,0.929343181154388,-0.014266586517424018,-3.6394095420837402,0.20914216305853572,20000007
29,2.903721468613848,-3.519891017515772,-1.8727161884307861,0.5190726518630981,1.6077254221495547,0.870885686084228,0.07720985419992338,-5.96874475479126,0.10052088152715456,20000007
