generation,candidate,sign,success,steps_to_target,time_to_target,distance_traveled,collision_ticks,collision_onsets,reward,initial_distance,final_distance,flipped,ticks,seed
0,0,1,False,,,23.572322311077002,0,0,-3.079290471516086,7.615114941723648,9.194405413239735,False,150,0
0,0,1,False,,,27.210068143432245,0,0,-5.823523493109022,10.152347547978732,14.47587104108776,False,150,1
0,0,-1,False,,,13.526329079662252,0,0,-2.7796745502565106,7.615114941723648,8.894789491980177,False,150,0
0,0,-1,False,,,9.750307830869666,0,0,-2.113747971381226,10.152347547978732,10.76609551935996,False,150,1
0,1,1,False,,,14.295725427753455,0,0,-1.9774605023428666,7.615114941723648,8.092575444066519,False,150,0
0,1,1,False,,,15.966012619489186,0,0,-2.112505462498251,10.152347547978732,10.764853010476982,False,150,1
0,1,-1,False,,,17.528377777132015,0,0,-2.630631172355961,7.615114941723648,8.745746114079632,False,150,0
0,1,-1,False,,,10.719320761246204,0,0,-4.064821935924872,10.152347547978732,12.717169483903618,False,150,1
0,2,1,False,,,19.437161272940106,0,0,-0.10509521394475305,7.615114941723648,6.2202101556684,False,150,0
0,2,1,False,,,19.120697726457127,0,0,2.146303948630263,10.152347547978732,6.506043599348472,False,150,1
0,2,-1,False,,,35.6238233353924,0,0,-4.258854385108411,7.615114941723648,10.37396932683208,False,150,0
0,2,-1,False,,,18.36779051631801,0,0,-5.0379758923707865,10.152347547978732,13.690323440349543,False,150,1
0,3,1,False,,,22.754607442685302,0,0,-1.5342248442146182,7.615114941723648,7.649339785938265,False,150,0
0,3,1,False,,,28.943190013134586,0,0,-8.127813066753074,10.152347547978732,16.780160614731816,False,150,1
0,3,-1,False,,,12.350975842545443,0,0,-4.5553862096269935,7.615114941723648,10.670501151350669,False,150,0
0,3,-1,False,,,6.827501728731516,0,0,-3.5108594730484,10.152347547978732,12.163207021027144,False,150,1
0,4,1,False,,,8.070537388768749,0,0,-5.219081188119797,7.615114941723648,11.334196129843473,False,150,0
0,4,1,False,,,7.795376567945806,0,0,-3.831255977111554,10.152347547978732,12.483603525090306,False,150,1
0,4,-1,False,,,22.58994266388706,0,0,-2.1165059255949155,7.615114941723648,8.231620867318563,False,150,0
0,4,-1,False,,,27.70261409081302,0,0,-4.785787996962401,10.152347547978732,13.438135544941144,False,150,1
0,5,1,False,,,21.389380901468524,0,0,-1.6244148621025523,7.615114941723648,7.739529803826199,False,150,0
0,5,1,False,,,16.706754663748637,0,0,-2.469392616300614,10.152347547978732,11.121740164279354,False,150,1
0,5,-1,False,,,16.3509398934574,0,0,-9.75055561724782,7.615114941723648,15.865670558971495,False,150,0
0,5,-1,False,,,3.5237143844423047,0,0,-2.642327001996418,10.152347547978732,11.294674549975158,False,150,1
0,6,1,False,,,13.925549771978176,0,0,-3.019929369474162,7.615114941723648,9.13504431119782,False,150,0
0,6,1,False,,,4.935854268769304,0,0,-2.7245076232379746,10.152347547978732,11.376855171216713,False,150,1
0,6,-1,False,,,14.274196746717768,0,0,-2.0875795006629403,7.615114941723648,8.2026944423866,False,150,0
0,6,-1,False,,,20.245092340908467,0,0,-3.00315425626129,10.152347547978732,11.655501804240023,False,150,1
0,7,1,False,,,12.080754139312283,0,0,-1.8112547292587227,7.615114941723648,7.926369670982369,False,150,0
0,7,1,False,,,13.616122850307406,0,0,-1.4523473960455473,10.152347547978732,10.104694944024278,False,150,1
0,7,-1,False,,,26.614423827304403,0,0,-3.05599084950435,7.615114941723648,9.171105791227998,False,150,0
0,7,-1,False,,,35.13041533849555,0,0,-7.342159450946957,10.152347547978732,15.994506998925697,False,150,1
1,0,1,False,,,33.871298523802565,0,0,-16.828809203114012,7.872305478935019,23.20111468204905,False,150,1000
1,0,1,False,,,18.496685786069545,0,0,-5.126463919258851,6.294548299982861,9.921012219241717,False,150,1001
1,0,-1,False,,,4.664846624102316,0,0,-0.04333596195528706,7.872305478935019,6.415641440890305,False,150,1000
1,0,-1,True,95,1.9000000000000001,15.023053041056084,0,0,14.673840486417923,6.294548299982861,0.6707078135649376,False,95,1001
1,1,1,False,,,52.787629598354805,0,0,-26.87360200377806,7.872305478935019,33.24590748271303,False,150,1000
1,1,1,False,,,54.41221909232661,0,0,-36.303470677849894,6.294548299982861,41.0980189778327,False,150,1001
1,1,-1,False,,,20.02216907054457,0,0,-9.525233823036752,7.872305478935019,15.897539301971793,False,150,1000
1,1,-1,False,,,16.352179660744223,0,0,-5.291213475368965,6.294548299982861,10.08576177535184,False,150,1001
1,2,1,False,,,10.189867206946955,0,0,-0.22008793847996183,7.872305478935019,6.592393417414979,False,150,1000
1,2,1,False,,,17.646997669799358,0,0,-4.401067848327962,6.294548299982861,9.195616148310847,False,150,1001
1,2,-1,False,,,28.57784966969535,0,0,-10.868450919200033,7.872305478935019,17.240756398135073,False,150,1000
1,2,-1,False,,,31.62015185983172,0,0,-9.310558548078337,6.294548299982861,14.105106848061217,False,150,1001
1,3,1,False,,,14.096793459676551,0,0,-1.5344693022548148,7.872305478935019,7.906774781189832,False,150,1000
1,3,1,False,,,17.786530378167726,0,0,-3.748029693951427,6.294548299982861,8.542577993934295,False,150,1001
1,3,-1,False,,,10.471708577771308,0,0,-2.292977142838445,7.872305478935019,8.66528262177347,False,150,1000
1,3,-1,False,,,6.6646212512741485,0,0,-2.6040601047632483,6.294548299982861,7.398608404746115,False,150,1001
1,4,1,False,,,13.134380664870898,0,0,-2.6232962594466738,7.872305478935019,8.995601738381696,False,150,1000
1,4,1,False,,,15.387570273726604,0,0,-2.9675939772760906,6.294548299982861,7.762142277258958,False,150,1001
1,4,-1,False,,,9.022168532898935,0,0,-0.1429772372560023,7.872305478935019,6.51528271619102,False,150,1000
1,4,-1,False,,,10.849432765388993,0,0,-2.6258910819308685,6.294548299982861,7.420439381913735,False,150,1001
1,5,1,False,,,23.803306677612525,0,0,-11.99261192575549,7.872305478935019,18.364917404690534,False,150,1000
1,5,1,False,,,18.145547090988384,0,0,-3.7745246908285175,6.294548299982861,8.569072990811382,False,150,1001
1,5,-1,False,,,17.387405127137338,0,0,-6.462716132507361,7.872305478935019,12.835021611442404,False,150,1000
1,5,-1,False,,,12.18648195887312,0,0,-1.9595662847103958,6.294548299982861,6.754114584693255,False,150,1001
1,6,1,False,,,38.25661884596331,0,0,-22.41596119229284,7.872305478935019,28.788266671227795,False,150,1000
1,6,1,False,,,36.379574014141795,0,0,-16.644676857646985,6.294548299982861,21.439225157629856,False,150,1001
1,6,-1,False,,,6.5107009454234746,0,0,-2.3217183215686354,7.872305478935019,8.694023800503658,False,150,1000
1,6,-1,False,,,19.386462162985406,0,0,2.174424042495102,6.294548299982861,2.6201242574877583,False,150,1001
1,7,1,False,,,3.061285080695436,0,0,-1.1108877887288298,7.872305478935019,7.4831932676638475,False,150,1000
1,7,1,False,,,11.835193910941344,0,0,-3.399798584045543,6.294548299982861,8.19434688402842,False,150,1001
1,7,-1,False,,,19.010043397302717,0,0,-6.48991654991675,7.872305478935019,12.86222202885179,False,150,1000
1,7,-1,False,,,21.72051871695187,0,0,-4.364715155613184,6.294548299982861,9.159263455596056,False,150,1001
2,0,1,False,,,4.096186189891329,0,0,-2.5737913312659284,9.171104247193439,10.244895578459374,False,150,2000
