generation,candidate,sign,success,steps_to_target,time_to_target,distance_traveled,collision_ticks,collision_onsets,reward,initial_distance,final_distance,flipped,ticks,seed
0,0,1,False,,,10.793961872642473,0,0,-7.5295823129289365,7.615114941723648,11.178419562679482,False,150,0
0,0,1,False,,,6.487552551852831,0,0,-5.316719409809034,10.152347547978732,11.823993467605183,False,150,1
0,0,-1,False,,,1.0042661825848358,0,0,-4.536437502290284,7.615114941723648,7.734287271633986,False,150,0
0,0,-1,False,,,5.658508706944007,0,0,-3.300624965871532,10.152347547978732,9.944985423602198,False,150,1
0,1,1,False,,,12.117535536064924,0,0,-0.2581697659728707,7.615114941723648,3.3831291035521422,False,150,0
0,1,1,False,,,11.321346255396143,0,0,-0.7905188669025034,10.152347547978732,7.206671306273684,False,150,1
0,1,-1,False,,,14.007829957296101,0,0,-13.781552570254474,7.615114941723648,17.328844460994976,False,150,0
0,1,-1,False,,,9.325595920647123,0,0,-11.187822892947356,10.152347547978732,17.01279857071849,False,150,1
0,2,1,False,,,20.236124986675193,0,0,-18.6745743992833,7.615114941723648,22.175942708419807,False,150,0
0,2,1,False,,,18.024702397285935,0,0,-8.52979666320989,10.152347547978732,15.894901902210535,False,150,1
0,2,-1,False,,,15.210727249515438,0,0,1.2115128484030997,7.615114941723648,2.4348776533660286,False,150,0
0,2,-1,False,,,20.074494793500044,0,0,-0.726980530964017,10.152347547978732,6.845844172896225,False,150,1
0,3,1,False,,,1.2651945716820403,0,0,-4.544223105984798,7.615114941723648,7.739442729629139,False,150,0
0,3,1,False,,,1.9957786323579083,0,0,-3.931336956330701,10.152347547978732,10.457209293531994,False,150,1
0,3,-1,False,,,11.742900312847958,0,0,-4.183265212733577,7.615114941723648,7.361085583151279,False,150,0
0,3,-1,False,,,6.883870593884241,0,0,-4.879740764193254,10.152347547978732,11.383424340754196,False,150,1
0,4,1,False,,,12.663742500093978,0,0,-3.519468131560514,7.615114941723648,6.671603678871619,False,150,0
0,4,1,False,,,13.39166527885934,0,0,-4.258534489984839,10.152347547978732,10.45128843772675,False,150,1
0,4,-1,False,,,10.272139968283826,0,0,-1.2336561163453885,7.615114941723648,7.468326238883959,False,150,0
0,4,-1,False,,,14.307937471594048,0,0,-1.4512803026743057,10.152347547978732,10.151816532478476,False,150,1
0,5,1,False,,,1.4235041145364982,0,0,-4.786524075385307,7.615114941723648,7.982458925496511,False,150,0
0,5,1,False,,,1.5947825693720608,0,0,-3.5218662403132663,10.152347547978732,10.191543108251343,False,150,1
0,5,-1,False,,,7.157186037414848,0,0,-4.92212060216983,7.615114941723648,8.08480478905001,False,150,0
0,5,-1,False,,,4.571062069536563,0,0,-4.099996883567714,10.152347547978732,10.540132467207659,False,150,1
0,6,1,False,,,6.497653339663215,0,0,-6.265480142561454,7.615114941723648,9.818794122965388,False,150,0
0,6,1,False,,,8.111650958299471,0,0,-2.437038264678942,10.152347547978732,10.36371728794564,False,150,1
0,6,-1,False,,,9.165844525141228,0,0,-4.237559854614955,7.615114941723648,8.254303604727616,False,150,0
0,6,-1,False,,,19.578841375638106,0,0,-7.152632663534567,10.152347547978732,13.179991152127991,False,150,1
0,7,1,False,,,13.700600373541802,0,0,-1.6025253450409684,7.615114941723648,8.01140792516138,False,150,0
0,7,1,False,,,12.669240403260376,0,0,5.527225394894512,10.152347547978732,4.399533547616676,False,150,1
0,7,-1,False,,,20.110550364735303,0,0,-2.5545128103703596,7.615114941723648,7.383268514253888,False,150,0
0,7,-1,False,,,18.07867576931787,0,0,-1.205729082590956,10.152347547978732,7.3304639345518465,False,150,1
1,0,1,False,,,9.431928289632015,0,0,-1.9936604621510499,7.872305478935019,7.9333942790698195,False,150,1000
1,0,1,False,,,3.475616096232548,0,0,-3.2542986236531064,6.294548299982861,6.352935911117887,False,150,1001
1,0,-1,False,,,20.627351194880514,0,0,-1.3493147150824696,7.872305478935019,8.184319056168556,False,150,1000
1,0,-1,False,,,21.59876532986404,0,0,0.32084191521408456,6.294548299982861,5.827245128041632,False,150,1001
1,1,1,False,,,23.474899067998624,0,0,-3.1985851582442915,7.872305478935019,8.36576102838807,False,150,1000
1,1,1,False,,,14.120575589970777,0,0,-1.178157531699469,6.294548299982861,5.567882680011096,False,150,1001
1,1,-1,False,,,13.660595528795062,0,0,-4.43802244467926,7.872305478935019,13.801729539946738,False,150,1000
1,1,-1,False,,,13.075155350403037,0,0,-1.2860630112710676,6.294548299982861,5.84671077345253,False,150,1001
1,2,1,False,,,8.923502865954186,0,0,-3.513097883889573,7.872305478935019,8.618442208214011,False,150,1000
1,2,1,False,,,8.023406963605854,0,0,-5.439493715645133,6.294548299982861,8.010152822036146,False,150,1001
1,2,-1,False,,,16.40660343929299,0,0,-6.834304660545253,7.872305478935019,16.184885694803217,False,150,1000
1,2,-1,False,,,12.106580927955122,0,0,-1.0835098530776748,6.294548299982861,5.1496285910143875,False,150,1001
1,3,1,False,,,16.155859190511144,0,0,-5.506661460037123,7.872305478935019,11.11000478847713,False,150,1000
1,3,1,False,,,15.704511345732072,0,0,-2.2483568610954006,6.294548299982861,6.117532862760482,False,150,1001
1,3,-1,False,,,17.44796131228375,0,0,-5.00865218847329,7.872305478935019,9.501115901376696,False,150,1000
1,3,-1,False,,,12.887089942748515,0,0,-8.917211170212354,6.294548299982861,10.871480239407301,False,150,1001
1,4,1,True,38,0.76,8.536823378113738,0,0,17.312928893763107,7.872305478935019,0.9079784221505516,False,38,1000
1,4,1,False,,,22.777052200464876,0,0,-21.768101196920753,6.294548299982861,23.818538319276595,False,150,1001
1,4,-1,False,,,19.73833973815439,0,0,-3.181953442126988,7.872305478935019,11.606908293941048,False,150,1000
1,4,-1,False,,,15.357939726468727,0,0,-2.969871667131602,6.294548299982861,6.546688106927177,False,150,1001
1,5,1,False,,,16.03924992895751,0,0,-4.499766372552116,7.872305478935019,10.680378758543016,False,150,1000
1,5,1,False,,,20.478427755286987,0,0,0.8712581632499786,6.294548299982861,3.7195976977224094,False,150,1001
1,5,-1,False,,,10.889653781869205,0,0,-2.408937883084661,7.872305478935019,11.766179282693855,False,150,1000
1,5,-1,False,,,8.131857773929452,0,0,-2.934515250480251,6.294548299982861,6.315424008999904,False,150,1001
1,6,1,False,,,17.64378454932348,0,0,-9.236425586462978,7.872305478935019,13.959753042011275,False,150,1000
1,6,1,False,,,19.96452425528237,0,0,-14.335989698116133,6.294548299982861,16.904473754652724,False,150,1001
1,6,-1,False,,,22.858939303566775,0,0,-0.8928005624289537,7.872305478935019,8.383190879029591,False,150,1000
1,6,-1,False,,,23.1908000663041,0,0,1.076483978787289,6.294548299982861,4.769039962638892,False,150,1001
1,7,1,False,,,6.93197172596507,0,0,2.9333984605083208,7.872305478935019,5.584695776692057,False,150,1000
1,7,1,False,,,4.00425999474728,0,0,-3.6658989743963404,6.294548299982861,6.56976595181728,False,150,1001
1,7,-1,False,,,2.7516122964926977,0,0,1.6250132896583303,7.872305478935019,7.696292315003047,False,150,1000
1,7,-1,False,,,8.64561188011708,0,0,-1.6512432280831146,6.294548299982861,5.512407764355565,False,150,1001
2,0,1,False,,,7.244024577779167,0,0,-3.457123291739987,9.171104247193439,8.202453252459003,False,150,2000
2,0,1,False,,,6.16980429094674,0,0,1.1918438148729946,6.269351194101572,6.537363823378877,False,150,2001
2,0,-1,False,,,5.671088594340332,0,0,-6.702344445336071,9.171104247193439,11.498646742166114,False,150,2000
2,0,-1,False,,,11.43353944466316,0,0,-2.8304256023607923,6.269351194101572,7.7263476220522085,False,150,2001
2,1,1,False,,,4.280492471419511,0,0,-4.978553492266332,9.171104247193439,9.656124816883692,False,150,2000
2,1,1,False,,,4.627428197163898,0,0,2.6286103900205555,6.269351194101572,5.122111766338826,False,150,2001
2,1,-1,False,,,16.191931070257155,0,0,-3.1343670664181156,9.171104247193439,8.018279878313617,False,150,2000
2,1,-1,False,,,23.552732315255582,0,0,-2.9157021752080134,6.269351194101572,7.9200500778387175,False,150,2001
2,2,1,False,,,2.397467611913889,0,0,-4.7044950074271075,9.171104247193439,9.406087465786303,False,150,2000
2,2,1,False,,,5.634359447643809,0,0,2.2922318424342434,6.269351194101572,5.453235624267324,False,150,2001
2,2,-1,False,,,20.705278558564256,0,0,-3.4254279689227376,9.171104247193439,8.960572000526073,False,150,2000
2,2,-1,False,,,25.93379246316027,0,0,-0.26996161075118663,6.269351194101572,4.753572218028943,False,150,2001
2,3,1,False,,,8.213237578888439,0,0,-4.056038202334222,9.171104247193439,8.7322362125547,False,150,2000
2,3,1,False,,,1.9547776669964019,0,0,1.6829765130288792,6.269351194101572,6.04402716855062,False,150,2001
2,3,-1,False,,,10.246500565839646,0,0,-7.078821490305419,9.171104247193439,12.839554618903456,False,150,2000
2,3,-1,False,,,19.81591302649182,0,0,-2.9716528183215862,6.269351194101572,6.609822521603735,False,150,2001
2,4,1,False,,,10.237828696559026,0,0,-11.491416499981641,9.171104247193439,16.28153483537839,False,150,2000
2,4,1,True,81,1.62,6.950678456528075,0,0,16.071628363730145,6.269351194101572,0.9641685894397901,False,81,2001
2,4,-1,False,,,24.865278151907397,0,0,0.49931237803182066,9.171104247193439,6.750447785148565,False,150,2000
2,4,-1,False,,,28.9599794881173,0,0,-2.4622684136036157,6.269351194101572,7.23216616996127,False,150,2001
2,5,1,False,,,18.136036682673886,0,0,-0.26125037382264904,9.171104247193439,6.582663605147551,False,150,2000
2,5,1,False,,,22.08410242497347,0,0,-1.8830417035406166,6.269351194101572,7.245838527431358,False,150,2001
2,5,-1,False,,,25.584111419091244,0,0,-1.111162701550265,9.171104247193439,8.716276908894825,False,150,2000
2,5,-1,False,,,27.699244686913417,0,0,-3.6098052646696184,6.269351194101572,7.8217544743362195,False,150,2001
2,6,1,False,,,14.067501283217291,0,0,-0.06486917337810168,9.171104247193439,5.347940055057556,False,150,2000
2,6,1,False,,,1.4296510118096157,0,0,1.5949982522479529,6.269351194101572,6.129709923657677,False,150,2001
2,6,-1,False,,,21.25181590103802,0,0,-4.460673460925673,9.171104247193439,10.75402929463704,False,150,2000
2,6,-1,False,,,23.054027315864406,0,0,-2.2245030517108946,6.269351194101572,7.296753682881931,False,150,2001
2,7,1,False,,,17.88344426219603,0,0,3.8697868940957343,9.171104247193439,1.1902715699225783,False,150,2000
2,7,1,False,,,17.95693685597569,0,0,-0.7539698870737437,6.269351194101572,8.231438593711045,False,150,2001
2,7,-1,False,,,11.72010316719225,0,0,-7.82172169942508,9.171104247193439,13.18637298097358,False,150,2000
2,7,-1,False,,,7.766836032533981,0,0,3.869540680347069,6.269351194101572,3.676125340254151,False,150,2001
3,0,1,False,,,15.203557605208015,0,0,-1.2205661725629926,6.830979194446965,9.203587270980831,False,150,3000
3,0,1,False,,,21.880816292328557,0,0,0.6628477072506092,9.485737258288605,5.374776721411291,False,150,3001
3,0,-1,False,,,9.752693711424218,0,0,-2.5168957823833815,6.830979194446965,7.468271623194661,False,150,3000
