generation,wall_s,mean_fitness,max_fitness,train_success_rate,theta_norm,eval_success_rate,eval_mean_reward,eval_mean_time_to_target,eval_mean_collision_ticks
0,145.4,-2.7512906689874477,2.7918920047000473,0.0,3.790579966217364,0.0,-1.8536649063001567,,0.0
1,95.7,-3.688625327824948,4.182065683571784,0.03125,3.8129318826349867,,,,
2,404.3,-1.4448107543664463,7.164743974962545,0.03125,3.8912907744476164,,,,
