generation,candidate,sign,success,steps_to_target,time_to_target,distance_traveled,collision_ticks,collision_onsets,reward,initial_distance,final_distance,flipped,ticks,seed
0,0,1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,0,1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,0,-1,True,48,0.96,18.706439328203658,0,0,16.256154446843393,7.615114941723648,0.8789604948802566,False,48,0
0,0,-1,False,,,60.674941809883656,0,0,-16.754281062729692,10.152347547978732,25.40662861070844,False,150,1
0,1,1,True,48,0.96,18.706439328203658,0,0,16.256154446843393,7.615114941723648,0.8789604948802566,False,48,0
0,1,1,False,,,60.674941809883656,0,0,-16.754281062729692,10.152347547978732,25.40662861070844,False,150,1
0,1,-1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,1,-1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,2,1,True,48,0.96,18.706438635489864,0,0,16.25615459659554,7.615114941723648,0.8789603451281098,False,48,0
0,2,1,False,,,60.6749415461709,0,0,-16.754279223812453,10.152347547978732,25.406626771791203,False,150,1
0,2,-1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,2,-1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,3,1,True,42,0.84,16.882513113710097,0,0,16.797075277915173,7.615114941723648,0.3980396638084775,False,42,0
0,3,1,False,,,60.30951121237763,0,0,-15.982309895768202,10.152347547978732,24.63465744374695,False,150,1
0,3,-1,False,,,61.03547447116232,0,0,-49.362757192455554,7.615114941723648,55.477872134179236,False,150,0
0,3,-1,False,,,60.887367399628026,0,0,-46.62690600910153,10.152347547978732,55.27925355708028,False,150,1
0,4,1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,4,1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,4,-1,False,,,61.06416812896284,0,0,-49.403456884540304,7.615114941723648,55.51857182626399,False,150,0
0,4,-1,False,,,60.86321693677933,0,0,-46.5545629268958,10.152347547978732,55.20691047487455,False,150,1
0,5,1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,5,1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,5,-1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,5,-1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,6,1,False,,,40.781098611418884,0,0,-23.598673241056414,7.615114941723648,29.713788182779926,False,150,0
0,6,1,False,,,40.58335922075779,0,0,-21.52682363182724,10.152347547978732,30.179171179805856,False,150,1
0,6,-1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,6,-1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
0,7,1,True,48,0.96,18.706439328203658,0,0,16.256154446843393,7.615114941723648,0.8789604948802566,False,48,0
0,7,1,False,,,60.674941809883656,0,0,-16.754281062729692,10.152347547978732,25.40662861070844,False,150,1
0,7,-1,False,,,61.06416815967461,0,0,-49.403456901335446,7.615114941723648,55.51857184305913,False,150,0
0,7,-1,False,,,60.86321696991004,0,0,-46.55456292990721,10.152347547978732,55.20691047788596,False,150,1
1,0,1,False,,,60.65171009152778,0,0,-33.77031127914581,7.872305478935019,40.14261675808077,False,150,1000
1,0,1,False,,,60.98501731412485,0,0,-46.10354126630613,6.294548299982861,50.89808956628901,False,150,1001
1,0,-1,False,,,62.998667648645245,0,0,-34.93420246463626,7.872305478935019,41.306507943571205,False,150,1000
1,0,-1,False,,,60.620557171214045,0,0,-26.773925756260596,6.294548299982861,31.568474056243403,False,150,1001
1,1,1,False,,,62.998667648645245,0,0,-34.93420246463626,7.872305478935019,41.306507943571205,False,150,1000
1,1,1,False,,,60.620557171214045,0,0,-26.773925756260596,6.294548299982861,31.568474056243403,False,150,1001
1,1,-1,False,,,60.65171009152778,0,0,-33.77031127914581,7.872305478935019,40.14261675808077,False,150,1000
