tick,x,y,heading,bearing,distance,forward_cmd,turn_cmd,yaw_rate,reward,seed
13,1.7414435462165765,-0.836156848295254,-0.7793980836868286,0.5229076743125916,6.615607135808118,0.6998188460914223,0.9017364759257581,-7.302615165710449,-0.2024254015965774,20000000
14,1.746581932044151,-1.2083941379078031,-1.0347659587860107,0.833276093006134,6.526073339346789,0.029350626296207372,0.8223520640736776,-12.768394470214844,0.0795337964613292,20000000
15,1.7539972544808562,-1.5633174407588968,-1.0782594680786133,0.9304201006889343,6.45706819730481,-0.4108831275466197,0.6755957558436566,-2.174675941467285,0.05900514204197883,20000000
16,1.988568184680151,-1.5073321845195016,-0.9549401998519897,0.7926749587059021,6.233951406518916,0.1853790231723516,0.9383077502173011,6.165963172912598,0.21311679078589463,20000000
17,1.9515836347477373,-1.3365889133041078,-1.019360065460205,0.8312948942184448,6.3001310931176,0.6533983041896136,0.8933591729548872,-3.220994710922241,-0.07617968659868456,20000000
18,1.7044566384026498,-1.5152725580557114,-1.2662042379379272,1.1121891736984253,6.513269688990248,0.009064679893824775,0.8889022494571451,-12.342206954956055,-0.22313859587264795,20000000
19,1.5757643325699986,-1.9616363842702507,-1.3702232837677002,1.2862131595611572,6.588099919957336,-0.40930856848714625,0.6638153913750487,-5.200954437255859,-0.08483023096708762,20000000
20,1.7788398559273977,-2.060609793911558,-1.2326589822769165,1.1614408493041992,6.377957421739109,-0.1859842935215058,0.9046942492271973,6.878215789794922,0.20014249821822694,20000000
21,1.858356100130693,-1.914213944931961,-1.2612894773483276,1.1660338640213013,6.31088311084782,0.5415799359141797,0.8855371489528493,-1.4315239191055298,0.05707431089128857,20000000
22,1.6340418998657738,-1.8229066969542926,-1.4068909883499146,1.3010045289993286,6.543234526849339,-0.07350477709004533,0.9080452198048912,-7.280074596405029,-0.242351416001519,20000000
23,1.4398277430868314,-2.2218959531787004,-1.5654796361923218,1.5218473672866821,6.707185226502701,-0.31136670437680203,0.8305586579114623,-7.929429531097412,-0.17395069965336174,20000000
24,1.3560547325401475,-2.3728616536757476,-1.577481985092163,1.5566154718399048,6.786052080312157,-0.487909963463459,0.8165094711855848,-0.6001226902008057,-0.08886685380945568,20000000
25,1.6362132590697094,-2.4044715183429686,-1.4912292957305908,1.4743221998214722,6.505345996388909,-0.12120820667621732,0.9252943004713897,4.312638282775879,0.27070608392324735,20000000
26,1.4560347087031003,-2.1515654666086963,-1.6123424768447876,1.5581085681915283,6.694437593296514,0.15772155214194378,0.9086031163473898,-6.055659770965576,-0.19909159690760458,20000000
27,1.2266254386457633,-2.399688021332162,-1.8121590614318848,1.795561671257019,6.914956480810404,-0.42953174220464196,0.8381404852026072,-9.990830421447754,-0.23051888751389016,20000000
28,0.9777230501972775,-2.5612209952565164,-1.8311101198196411,1.8376392126083374,7.1630591323439186,-0.6867805666280651,0.7034535037919601,-0.9475497007369995,-0.2581026515335145,20000000
29,1.3257933669114437,-2.6234739450378655,-1.745475172996521,1.7614713907241821,6.815708122098801,-0.22533721183527614,0.9078648483827833,4.281747817993164,0.3373510102451174,20000000
30,1.271431598609575,-2.3815858388563322,-1.8387219905853271,1.8193820714950562,6.870482766838984,-0.09305886242146187,0.8924762192019938,-4.662344932556152,-0.06477464474018312,20000000
31,1.0354198435259667,-2.4305783268506387,-2.040600538253784,2.028796434402466,7.1057046952259855,-0.5370659319046213,0.8483006060532174,-10.093921661376953,-0.2452219283870012,20000000
32,0.9788560041633848,-2.404568823677399,-2.090397834777832,2.0750558376312256,7.162616429317866,-0.7298929034331338,0.670957034009927,-2.4898674488067627,-0.0669117340918801,20000000
33,1.1223885149659478,-2.5501175006361163,-2.0649991035461426,2.0700809955596924,7.018331607421548,-0.5701851944447627,0.8741398039523214,1.2699298858642578,0.13428482189631796,20000000
34,1.2789957944929968,-2.545529760704387,-2.1122243404388428,2.116753578186035,6.861704084308911,-0.47579808952472574,0.8898976826938969,-2.361259698867798,0.14662752311263616,20000000
35,1.0117129696650096,-2.59443461427771,-2.178079605102539,2.189298391342163,7.129365193082046,-0.6895942770228433,0.8611010565110856,-3.2927603721618652,-0.2776611087731349,20000000
36,1.0480270960957865,-2.3642480680424693,-2.356524705886841,2.335350275039673,7.094192718691255,-0.580260910680934,0.8661507619630704,-8.922253608703613,0.02517247439079174,20000000
37,1.0851759292992194,-2.56107482701863,-2.297114610671997,2.303722381591797,7.055607611091686,-0.7604404993417332,0.6996887700172547,2.970507860183716,0.028585107599568678,20000000
38,1.2588769690320556,-2.3770421374640582,-2.280822515487671,2.2608578205108643,6.883124261420521,-0.3856380871551625,0.8634414246675236,0.8146002292633057,0.16248334967116462,20000000
39,1.1929668549548744,-2.1618845930793427,-2.4390599727630615,2.388357162475586,6.956602656782084,-0.4247399550952562,0.8259033757436786,-7.9118757247924805,-0.08347839536156275,20000000
40,1.060240788035196,-2.109326323987295,-2.548668622970581,2.4915127754211426,7.091969523034312,-0.8716624030531229,0.6085363560106994,-5.480425834655762,-0.1453668662522276,20000000
41,1.0479851422040298,-2.327187871677445,-2.4613637924194336,2.434967279434204,7.095116076456286,-0.8708989216689039,0.6895526502820544,4.365235328674316,-0.013146553421974119,20000000
42,1.2095593883456057,-2.2572985532651124,-2.4057023525238037,2.368617534637451,6.935838895092453,-0.5988743440818767,0.6109418251277325,2.7830810546875,0.14927718136383272,20000000
43,1.3449688026245097,-2.0261210615315854,-2.452195405960083,2.3804595470428467,6.813183699155934,-0.561426506268205,0.5484890514987053,-2.324662923812866,0.11265519593651942,20000000
44,1.2512657287922448,-1.9208675218863969,-2.527817964553833,2.44187068939209,6.914888035624499,-0.7691650730756056,0.6776800299967499,-3.781125068664551,-0.11170433646856569,20000000
45,1.3413706776851169,-1.9758112349283947,-2.555335283279419,2.4762797355651855,6.820561206606261,-0.8236210103378914,0.7022592844433625,-1.375862717628479,0.08432682901823864,20000000
46,1.425941434048953,-2.091107927439928,-2.444002866744995,2.3810386657714844,6.7280202614479405,-0.8269991864262742,0.7061945163551075,5.566619396209717,0.08254094515832013,20000000
47,1.6355976908119263,-1.7949242337130997,-2.5022947788238525,2.3921315670013428,6.544704733705775,-0.47232727468587304,0.5312001590971127,-2.9145984649658203,0.17331552774216585,20000000
48,1.5072991919560927,-1.7597647477648994,-2.604762315750122,2.4914774894714355,6.676123491860999,-0.7791006362091187,0.6526182307553077,-5.123378753662109,-0.14141875815522398,20000000
49,1.4189516738935206,-1.694194285760002,-2.7012252807617188,2.579793691635132,6.771541675151852,-0.8733829371606773,0.6914662102752824,-4.82313871383667,-0.10541818329085316,20000000
50,1.5464417778116508,-1.865380695277709,-2.603700637817383,2.5055856704711914,6.6260550998935575,-0.8701362218397779,0.6825450249559353,4.876229286193848,0.13548657525829433,20000000
51,1.7605835921360635,-1.801370433955152,-2.6250040531158447,2.5136983394622803,6.419771966604511,-0.590345215785912,0.4651327768050116,-1.0651741027832031,0.19628313328904645,20000000
52,1.7711892163986585,-1.71084656499737,-2.688955783843994,2.563452959060669,6.419933982483787,-0.7972783720507388,0.6401880557346145,-3.1975815296173096,-0.010162015879276112,20000000
53,1.6696506258900834,-1.566757330953832,-2.7280490398406982,2.582629680633545,6.540007193133868,-0.8380126196066391,0.6845913723456472,-1.954662561416626,-0.13007321065008104,20000000
54,1.833737036105872,-1.7732625064877512,-2.6402294635772705,2.5232455730438232,6.350295697873738,-0.7671514133277424,0.6563195201131772,4.390967845916748,0.17971149526012975,20000000
55,1.9847407567695197,-1.710146299227875,-2.6643364429473877,2.5344159603118896,6.208210289345777,-0.6500542736509696,0.4494360219038757,-1.2053437232971191,0.13208540852796147,20000000
56,2.0405594970951664,-1.5749355192204026,-2.7126283645629883,2.55981183052063,6.171996966612608,-0.7974389930023673,0.6460222796786149,-2.4145991802215576,0.026213322733169127,20000000
57,1.9914224909108713,-1.423120339843868,-2.780266284942627,2.6046197414398193,6.245298482406972,-0.806004849557457,0.6596670869521191,-3.3818893432617188,-0.08330151579436439,20000000
58,2.067314496350514,-1.6675979450106944,-2.6771764755249023,2.5386312007904053,6.132072903820374,-0.8250572103409856,0.6591578536083557,5.1544904708862305,0.1032255785865981,20000000
59,2.245841253439982,-1.6379962215163366,-2.679206609725952,2.531604528427124,5.959589282456146,-0.6203908524531319,0.4519029004441626,-0.10150697082281113,0.16248362136422823,20000000
60,2.382612478090196,-1.4248792931008731,-2.7387137413024902,2.5516977310180664,5.860198819535722,-0.7712473309814288,0.6050583352178981,-2.9753549098968506,0.08939046292042342,20000000
61,2.348271621416427,-1.2922557939560806,-2.8178210258483887,2.6098697185516357,5.919896539090789,-0.8056855954935687,0.6301278331240239,-3.9553635120391846,-0.06969771955506697,20000000
62,2.395778826783772,-1.4398438321191565,-2.7753846645355225,2.590465784072876,5.844492574055538,-0.850035822983641,0.653464471616778,2.1218087673187256,0.06540396503525138,20000000
63,2.501875355282335,-1.504621850719307,-2.699753522872925,2.5225446224212646,5.728464595663442,-0.7381665744858895,0.5438208387246395,3.781558036804199,0.10602797839209611,20000000
64,2.7489386505255116,-1.2728876702713605,-2.7544047832489014,2.528076410293579,5.532794402310382,-0.5966255342155958,0.4400771473353933,-2.732564687728882,0.18567019335305956,20000000
65,2.686858105446152,-1.1668169877751413,-2.8347737789154053,2.592524766921997,5.617806012100584,-0.7968477352525241,0.5936608610292847,-4.0184431076049805,-0.09501160979020205,20000000
66,2.759395542973867,-1.1650446984218605,-2.880828619003296,2.6351330280303955,5.547844699254704,-0.8592721473988353,0.6534865574599611,-2.3027422428131104,0.05996131284588003,20000000
67,2.787215151014414,-1.3407034546321546,-2.7374963760375977,2.5216591358184814,5.480577747445142,-0.8509101115090828,0.6411747893808513,7.1666154861450195,0.05726695180956277,20000000
68,3.093300621025386,-1.1366679983490888,-2.7849371433258057,2.518456220626831,5.231999564667021,-0.44776475049718095,0.41562469119010603,-2.372040271759033,0.23857818277812082,20000000
69,3.0212522904286856,-1.0443635714622457,-2.8551199436187744,2.5754826068878174,5.326273087486514,-0.7949981396415815,0.5640797558153791,-3.509143352508545,-0.10427352281949286,20000000
70,3.045418259862338,-0.9793376906706595,-2.896352767944336,2.6037166118621826,5.321443000918631,-0.8530565559905515,0.6515979182571527,-2.061636447906494,-0.005169913432117248,20000000
71,3.1158890243343413,-1.176229577349153,-2.7944979667663574,2.534213066101074,5.199890183854975,-0.8258177843590963,0.6302428344644071,5.092730522155762,0.11155281706365618,20000000
72,3.3566229667498133,-1.0449817588967296,-2.8397834300994873,2.5417678356170654,5.004604209870835,-0.5967554063802191,0.37536273617930593,-2.264263153076172,0.1852859739841397,20000000
73,3.3553349044304652,-0.900110966429677,-2.894427537918091,2.5690619945526123,5.05026172892235,-0.8154388817324039,0.5741730867691186,-2.7322096824645996,-0.05565751905151494,20000000
74,3.3644999984691237,-0.8018850403085185,-2.9390714168548584,2.5947842597961426,5.073884205389166,-0.8214198189252362,0.6211028169001183,-2.232199192047119,-0.033622476466815814,20000000
75,3.46641476271412,-1.0236706205303012,-2.871549367904663,2.5628106594085693,4.906191451338114,-0.8224644058569229,0.6171114392766617,3.376100778579712,0.15769275405105154,20000000
76,3.6718997539417026,-0.9736348426239205,-2.8887779712677,2.5567431449890137,4.72690862476232,-0.7131541938437455,0.40714166595621415,-0.8614205718040466,0.1692828265757942,20000000
77,3.7068735442208185,-0.7703477881120642,-2.948403835296631,2.5736265182495117,4.764461537264654,-0.7950558250368661,0.5449686146775355,-2.98130202293396,-0.04755291250233395,20000000
78,3.7280849755430867,-0.6454060708599433,-3.023682117462158,2.623018503189087,4.792064731956105,-0.8138341976035186,0.5909347964351662,-3.763911724090576,-0.03760319469145145,20000000
79,3.804462850431927,-0.8856388708707362,-2.9559104442596436,2.596583604812622,4.631994778745943,-0.8592226567652381,0.5964780741941135,3.388591766357422,0.15006995321016237,20000000
80,4.024930051101769,-0.905260959585265,-2.9413645267486572,2.568650722503662,4.4191039746033765,-0.7234803057694111,0.3817436637003221,0.7272919416427612,0.20289080414256655,20000000
81,4.093531610319846,-0.6831598837126264,-3.0163486003875732,2.591421604156494,4.442143021174489,-0.7556885547740844,0.4630406083315324,-3.7492055892944336,-0.03303904657111211,20000000
82,4.150243019335693,-0.5267880966943328,-3.1232852935791016,2.6611480712890625,4.458025879587946,-0.8337776939712982,0.5637801327863118,-5.346832275390625,-0.02588285841345716,20000000
83,4.145261861363528,-0.7921659646747843,-3.03182053565979,2.624819040298462,4.350773964013003,-0.8827303148042027,0.5353893768904117,4.573239803314209,0.09725191557494274,20000000
84,4.357456336548093,-0.85421424424893,-2.9910902976989746,2.5775487422943115,4.131439317774405,-0.6794618198522575,0.31704943956027937,2.0365116596221924,0.20933464623859765,20000000
85,4.543685854571951,-0.6466427086292956,-3.067702293395996,2.588752269744873,4.0529887317695845,-0.7077434280980002,0.3757462402993687,-3.8305978775024414,0.0684505860048208,20000000
86,4.596209530487366,-0.49201365210504033,3.091958999633789,2.672706365585327,4.080829881324687,-0.8372689771770293,0.5173500899899118,-6.176202774047852,-0.03784114955510209,20000000
87,4.638176393240186,-0.6767902745342353,3.1104354858398438,2.6895549297332764,3.9552725397710344,-0.8949823658665567,0.48808451058274677,0.9238189458847046,0.11555734155365217,20000000
88,4.742325469316098,-0.8008360791722148,-3.0564124584198,2.5893654823303223,3.805910157115422,-0.8164569628271408,0.4547482752731829,5.816871166229248,0.13936238265561252,20000000
89,5.062183347295621,-0.6544383615171521,-3.1131556034088135,2.5696494579315186,3.596732400254833,-0.5028037231581785,0.18664882618491418,-2.837155342102051,0.1991777568605888,20000000
90,5.051845167075831,-0.5199282324562137,3.0563979148864746,2.653418779373169,3.676780711871808,-0.8172355176331326,0.451166304921752,-5.681586742401123,-0.090048311616975,20000000
91,5.205286866084485,-0.6021197788757631,3.0127787590026855,2.6929876804351807,3.503320350758722,-0.89688822076747,0.4997916798951678,-2.180960178375244,0.16346036111308604,20000000
92,5.194232472998071,-0.7818344424352484,-3.1287176609039307,2.5971338748931885,3.4180727579766153,-0.869561380400128,0.46457626402002,7.084438323974609,0.07524759278210681,20000000
93,5.538843452362877,-0.7033778229881728,3.101191997528076,2.573896884918213,3.1700603704404084,-0.4674098464722178,0.2082352390349705,-2.663774013519287,0.2380123875362068,20000000
94,5.5187956416416055,-0.5804028863888105,3.03417706489563,2.6134445667266846,3.2579995947249545,-0.8273233520133443,0.4115024985479745,-3.3507466316223145,-0.09793922428454603,20000000
95,5.653611474374011,-0.5951226120558168,2.9888463020324707,2.6370689868927,3.1415102328574727,-0.8663738416920072,0.5236885572456478,-2.266538381576538,0.10648936186748183,20000000
96,5.658677169705845,-0.8316314882216007,3.083488941192627,2.603872776031494,2.9986621203935204,-0.8594051728520388,0.45683091058632225,4.732122421264648,0.13284811246395223,20000000
97,5.9375665201547365,-0.8119906262255732,3.046229839324951,2.5790395736694336,2.7842168583480538,-0.6541857747410693,0.2169512206487507,-1.8629460334777832,0.20444526204546665,20000000
98,5.997386117554245,-0.6369110088699929,2.992260217666626,2.5715129375457764,2.8493253404071472,-0.8271959884030237,0.4009806954080283,-2.698481798171997,-0.07510848205909347,20000000
99,6.10989886896819,-0.6148875589335904,2.9296443462371826,2.601503372192383,2.780685979391637,-0.8336983865004325,0.4739353119695056,-3.1307995319366455,0.058639361015510046,20000000
100,6.131009335278083,-0.9337818120183885,3.0048012733459473,2.6118969917297363,2.556774056770943,-0.8725680993831325,0.43745126535721185,3.7578539848327637,0.21391192262069425,20000000
101,6.361966145000481,-0.9882981324061265,3.0135037899017334,2.5605413913726807,2.3436704143837526,-0.7330336987847039,0.2411161471072578,0.43511635065078735,0.20310364238719036,20000000
102,6.474990753745631,-0.747889595344186,2.9462990760803223,2.5220913887023926,2.4279821944604367,-0.7701651367573475,0.33875722545901643,-3.3602356910705566,-0.09431178007668416,20000000
103,6.597899205047544,-0.6929150829152676,2.848318576812744,2.566784381866455,2.3870517275528917,-0.8294491535745667,0.4248367887585365,-4.899020195007324,0.03093046690754498,20000000
104,6.573809515198152,-1.0693674779238702,2.9472789764404297,2.5909042358398438,2.1314774416170956,-0.8944360811278692,0.3644356203397254,4.948013782501221,0.2455742859357961,20000000
105,6.810628246602068,-1.1801690900622273,2.9942259788513184,2.5019538402557373,1.8839363076804183,-0.684288807192998,0.17453967499911638,2.3473587036132812,0.2375411339366773,20000000
106,6.969418892574078,-0.9691386063151571,2.9174060821533203,2.443527936935425,1.9390022811828511,-0.6809946037985434,0.23793643338147744,-3.8409996032714844,-0.0650659735024328,20000000
107,7.131219032122999,-0.8602140190328817,2.8011314868927,2.4591405391693115,1.937889318229849,-0.8406089320266216,0.3763337009503353,-5.813727855682373,-0.008887037046997772,20000000
108,7.078868049252764,-1.2155927232818127,2.90291690826416,2.4947669506073,1.67760977090028,-0.8907101916829897,0.28060714651011304,5.0892744064331055,0.2502795473295689,20000000
109,7.294595263700854,-1.3568532357468583,2.9795737266540527,2.3639488220214844,1.433809744005544,-0.6475959247092006,0.17056244052162456,3.832839012145996,0.233800026894736,20000000
110,7.542062350284897,-1.2046301534050727,2.91044282913208,2.2305922508239746,1.440110293857415,-0.5533607992713251,0.16021963420509597,-3.4565441608428955,-0.01630054985187112,20000000
111,7.692255745965729,-1.1184038373235095,2.793225049972534,2.229930877685547,1.4662848857126711,-0.6431200062912883,0.5604761375164616,-5.860895156860352,-0.03617459185525606,20000000
112,7.687256323236813,-1.3345508738101073,2.8299825191497803,2.2492589950561523,1.264007708117192,-0.7317178882751645,0.4438647998248537,1.8378753662109375,0.19227717759547902,20000000
113,7.658325213070479,-1.4893581159167961,2.878617286682129,2.2735397815704346,1.1328884634876615,-0.43815899689118243,0.6220407909992699,2.431743860244751,0.12111924462953062,20000000
114,7.833414891249084,-1.6528172282661753,2.780231237411499,2.2746543884277344,0.9147657898103673,-0.36779848895428,0.643664522962875,-4.919310569763184,10.208122673677295,20000000
1,0.6161380701625717,-0.04584067202839185,-0.013636553660035133,2.9349379539489746,9.190871252916184,-0.827743898806822,0.719667865390226,-0.6819518804550171,-0.08168212771698456,20000001
2,0.8307082302187058,-0.009154668766825783,0.10339631885290146,2.8267083168029785,9.392603635059968,-0.8379940848667946,0.730263836496901,5.8516435623168945,-0.21173238214378487,20000001
3,0.7658342914364658,-0.11479761323964371,0.04973754659295082,2.867866277694702,9.352081871853644,-0.7630079376507575,0.7597797733790751,-2.68293833732605,0.030521763206324833,20000001
4,0.8036648817318532,-0.018446992632026246,0.061488524079322815,2.8670403957366943,9.368125049316545,-0.820471757796422,0.6597986104739101,0.5875488519668579,-0.026043177462901072,20000001
5,0.7404284760727301,0.09106767566596399,0.10241246223449707,2.8362061977386475,9.283633644257483,-0.8539581821131363,0.7290589936153694,2.046196937561035,0.07449140505906172,20000001
6,0.8989743213389161,0.1533068791122778,0.2373650223016739,2.711110830307007,9.426836366145201,-0.8167455187137004,0.7171173705524965,6.747627258300781,-0.1532027218877181,20000001
7,0.7794778398849169,-0.02897895318392836,0.09469912201166153,2.832181453704834,9.346724671951202,-0.7075305435862318,0.7358541309881866,-7.133295059204102,0.07011169419399878,20000001
8,0.7503691015584033,0.021811511350884348,0.019989686086773872,2.9115560054779053,9.30756389019932,-0.835276714010139,0.48537274139012504,-3.735471725463867,0.029160781751881755,20000001
9,0.8532961210476083,0.34115116331292755,0.1960068792104721,2.771254062652588,9.34760571763985,-0.8736116241582865,0.6699987953796684,8.800859451293945,-0.05004182744052898,20000001
10,0.7512161823748194,0.3165578430849766,0.20912909507751465,2.7536001205444336,9.25143374807419,-0.7262138120918998,0.7203492840059915,0.6561111807823181,0.08617196956565977,20000001
11,0.827520606940573,0.10187293017464684,0.1259322166442871,2.815690517425537,9.366802005279068,-0.7877029382469786,0.6813092156072402,-4.159843444824219,-0.125368257204878,20000001
12,0.7764526761339303,0.08216156692262723,0.04149571806192398,2.896965980529785,9.32071375425821,-0.8300572449028568,0.6177124390701411,-4.221825122833252,0.03608825102085845,20000001
13,0.7695347570690989,0.26968504136085153,0.1580137461423874,2.8000950813293457,9.277898305051158,-0.8603899157218039,0.6450887902552059,5.825901508331299,0.03281544920705116,20000001
14,0.5336827869900126,0.20165574127918456,0.1320417821407318,2.8139331340789795,9.059084577886802,-0.7750281599145674,0.7456294942669521,-1.298598289489746,0.2088137271643562,20000001
15,0.5076307755829087,0.020186775976171894,0.07632408291101456,2.849466562271118,9.070649655007498,-0.7782005596080586,0.6412787714775745,-2.7858848571777344,-0.021565077120696545,20000001
16,0.498934615728468,-0.06431835853101829,0.023377960547804832,2.8931174278259277,9.080642660328282,-0.8092224274963077,0.6525532229168467,-2.647306203842163,-0.019993005320783512,20000001
17,0.4421101040985755,0.17755449369924267,0.07346701622009277,2.8678901195526123,8.974038691854567,-0.8384069366775306,0.679535445573861,2.504452705383301,0.09660396847371523,20000001
18,0.22372177967286905,0.18467546580174365,0.06547139585018158,2.871723175048828,8.758673339702124,-0.8497733164854213,0.7238415605199773,-0.3997810184955597,0.20536535215244256,20000001
19,0.15895795325437764,0.010047612550381776,-0.005256691947579384,2.921363353729248,8.732644879932767,-0.7872547643707062,0.665678476826108,-3.5364041328430176,0.01602845976935697,20000001
20,0.15347347336635508,-0.1319336739081128,-0.07755941152572632,2.9777281284332275,8.760156016951923,-0.8178410266483546,0.6508831300525496,-3.61513614654541,-0.03751113701915564,20000001
21,0.15961479187807082,0.11627286994477046,-0.004775193054229021,2.932785987854004,8.710152373868132,-0.8380621388122796,0.6834445047919883,3.6392111778259277,0.0400036430837909,20000001
22,-0.0556318458735738,0.16269434262131263,0.0014000117080286145,2.9265804290771484,8.48995700556264,-0.8464364197043253,0.7471481111241288,0.30876025557518005,0.21019536830549135,20000001
23,-0.18402733954858083,0.031872536285465734,-0.0508577898144722,2.960362672805786,8.393645354138178,-0.7835476420757287,0.6789211952651688,-2.6128900051116943,0.08631165142446286,20000001
24,-0.2172161183993049,-0.14191965373953241,-0.15512606501579285,3.0435938835144043,8.403179716431888,-0.8059300144914734,0.6651678930131752,-5.213414192199707,-0.019534362293710077,20000001
25,-0.135937387462337,0.08508327393427081,-0.06961836665868759,2.986579656600952,8.428441248088435,-0.8436788355490423,0.6636965753090002,4.27538537979126,-0.03526153165654677,20000001
26,-0.31324251751890436,0.15305036974408948,-0.05492464080452919,2.9751341342926025,8.240494684362675,-0.8467561746341181,0.7650617767125705,0.7346864342689514,0.17794656372575957,20000001
27,-0.5432618253111503,0.07545910818479071,-0.0960579514503479,3.0005581378936768,8.034117830745906,-0.7907702561301801,0.6922977715844107,-2.0566654205322266,0.19637685361676893,20000001
28,-0.5705869062662154,-0.0846452279025683,-0.20338687300682068,3.0877480506896973,8.04679382645331,-0.7896199854174598,0.6601538136300156,-5.366446018218994,-0.0226759957074043,20000001
29,-0.5431408850702404,0.037239866690504976,-0.2000996619462967,3.099984645843506,8.043297890154898,-0.8508804248490837,0.6765643459955404,0.16436034440994263,-0.006504063701587839,20000001
30,-0.5920994093767494,0.1607570183612843,-0.10534602403640747,3.018813371658325,7.966932237450192,-0.8602268667285229,0.7421771886437425,4.737682342529297,0.0663656527047063,20000001
31,-0.9260921940497455,0.11591729474978284,-0.14798946678638458,3.0458784103393555,7.6526616650862715,-0.7649973635789981,0.7356762782922232,-2.132172107696533,0.3042705723639203,20000001
32,-0.9061111541555066,0.013610377918813917,-0.22603429853916168,3.1116509437561035,7.697318432354287,-0.7774581685552862,0.6477516941990358,-3.9022414684295654,-0.054656767268015154,20000001
33,-0.9667639711242637,0.03918610257975014,-0.27895963191986084,-3.1173791885375977,7.632172147786193,-0.8609495625000587,0.7203465794267186,-2.646267890930176,0.0551462845680939,20000001
34,-0.8887393905743586,0.21737634792802205,-0.14863906800746918,3.060549736022949,7.665182308474394,-0.8529427334987045,0.7217753105711506,6.51602840423584,-0.0430101606882014,20000001
35,-1.2517399809357288,0.19690512191311074,-0.19310274720191956,3.090994119644165,7.317094221834417,-0.7673779818012709,0.7391161791374088,-2.2231831550598145,0.3380880866399776,20000001
36,-1.2420524306642822,0.12228370493593796,-0.25761285424232483,-3.1372225284576416,7.344835715645763,-0.7794051166975772,0.6467290071781562,-3.2255051136016846,-0.037741493811346276,20000001
37,-1.2809481989699498,0.0796906883256176,-0.2929229140281677,-3.1088788509368896,7.318029547419161,-0.8598753820649843,0.7304581885942975,-1.7655043601989746,0.016806168226602088,20000001
38,-1.2130687195719756,0.3069702811704092,-0.19997362792491913,3.113712787628174,7.328984834122878,-0.8383325135386112,0.7300508701399716,4.647464752197266,-0.020955286703716818,20000001
39,-1.511844970387328,0.32110115577589704,-0.22439725697040558,3.1304996013641357,7.034944059677563,-0.8330442277225811,0.7565970152912872,-1.2211812734603882,0.28404077444531484,20000001
40,-1.5630268591053167,0.23721937048625322,-0.28171679377555847,-3.1087145805358887,7.0053701724889414,-0.7792100867172431,0.6653140125027529,-2.8659775257110596,0.019573887188621304,20000001
41,-1.5883798829932523,0.13586561462297428,-0.3351462185382843,-3.0701968669891357,7.006538286235758,-0.8440181482985906,0.7198839977280286,-2.6714704036712646,-0.011168113746816246,20000001
42,-1.5644452944242322,0.38792091083034935,-0.271983802318573,-3.0975358486175537,6.968404434000571,-0.8440533741208056,0.7344873812502372,3.15812087059021,0.028133852235186614,20000001
43,-1.7954758183161592,0.45846976850371124,-0.2581009268760681,-3.1089630126953125,6.7274282370554355,-0.8457986046242442,0.7433794394971199,0.6941422820091248,0.2309761969451356,20000001
44,-1.896739257359986,0.3876698696170629,-0.3122246563434601,-3.068631172180176,6.645188330816199,-0.7695926998119068,0.6853281927817007,-2.706186056137085,0.07223990623923605,20000001
